stop_id,stop_name,lat,lon
B05718P,Term. Pinang Ranti,-6.291029,106.88599
B05720P,Term. Poris Plawad,-6.172859,106.66501
B05721P,Term. Ragunan,-6.305594,106.8202
B05722P,Term. Rawa Buaya,-6.15943,106.72564
B05723P,Term. Rawamangun,-6.198002,106.89099
B05724P,Term. Rawamangun 1,-6.198204,106.8902
B05725P,Term. Senen,-6.17356,106.84213
B05726P,Term. Shuttle BSD,-6.305588,106.67997
B05727P,Term. Tanah Merdeka,-6.106652,106.92171
B05728P,Term. Tj. Priok 1,-6.1098,106.88118
B05729P,Term. Tj. Priok 2,-6.109718,106.8834
B05730P,Teuku Cik Ditiro,-6.200319,106.83741
B05731P,Teuku Nyak Arief,-6.2312,106.7892
B05735P,The Food Hall Kb. Jeruk,-6.190971,106.75768
B05736P,The Jakarta Post,-6.207798,106.79365
B05737P,The Mansion Bougenvile,-6.14795,106.85518
B05740P,Theresia,-6.191324,106.82931
B05741P,Timah Jln. Margasatwa,-6.313202,106.80228
B05742P,Tip Top Rawamangun,-6.201153,106.88606
B05743P,Tirta Mas,-6.185798,106.8913
B05744P,Tirtayasa 1,-6.239279,106.80756
B05745P,TIS Square,-6.243169,106.84798
B05746P,Titan Center,-6.281076,106.72608
B05747P,Titanium Square,-6.340766,106.86931
B05748P,TK Aisyiyah 4 Tebet Timur,-6.231258,106.85268
B05749P,TK Al Husna Petukangan Utara,-6.231921,106.74521
B05750P,TK Angkasa 5,-6.261783,106.88613
B05751P,TK Angkasa 8,-6.285191,106.90125
B05752P,TK Dinamika,-6.295133,106.90388
B05754P,TK Hangtuah 2,-6.10975,106.926
B05757P,TK Nurul Ihsan Raya Pulo Gebang,-6.214198,106.95546
B05759P,TK Tarakanita 5,-6.202111,106.88295
B05761P,TK Yasporbi Kemanggisan,-6.186766,106.78815
B05763P,TMII Pintu 3,-6.30539,106.890202
B05764P,TMP Kalibata,-6.255523,106.84561
B05767P,Tokem Kemanggisan,-6.18699,106.78722
B05768P,Tol Bekasi Timur 1,-6.263808,107.01671
B05769P,Tol Bekasi Timur 2,-6.261696,107.01832
B05770P,Tol Kb. Jeruk 1,-6.1902,106.7676
B05771P,Tol Kb. Jeruk 2,-6.189835,106.76681
B05772P,Tongtek,-6.21662,106.8628
B05773P,Tosari 1,-6.199166,106.82334
B05774P,Tosari 2,-6.198915,106.82295
B05775P,Tosari 3,-6.200069,106.82335
B05776P,Total Buah Rawamangun,-6.196598,106.88975
B05777P,TPA As Sholihin,-6.179921,106.90687
B05778P,TPI,-6.292336,106.88879
B05779P,TPU Basmol,-6.160331,106.75275
B05780P,TPU Budi Darma,-6.119774,106.9292
B05781P,TPU Bungur,-6.247208,106.77889
B05782P,TPU Grogol Selatan,-6.231611,106.78025
B05783P,TPU Karet Bivak,-6.201241,106.814
B05784P,TPU Kb. Nanas 1,-6.23219,106.88051
B05785P,TPU Kb. Nanas 2,-6.232106,106.88017
B05786P,TPU Kb. Pala 1,-6.265572,106.87986
B05787P,TPU Kb. Pala 2,-6.265549,106.88013
B05788P,TPU Malaka,-6.229347,106.93522
B05790P,TPU Pondok Kelapa,-6.237272,106.94293
B05791P,TPU Rawa Kuning,-6.201735,106.96052
B05792P,TPU Rawabunga,-6.224528,106.8705
B05793P,TPU Tegal Alur,-6.105927,106.70342
B05795P,Trans Utama Cibubur,-6.344818,106.87132
B05796P,Transjakarta Pintu 1,-6.252682,106.87358
B05797P,Transjakarta Pintu 2,-6.25497,106.87651
B05798P,Transjakarta Pool Klender,-6.205191,106.90301
B05799P,Transjakarta Pool Rawa Buaya,-6.159048,106.72692
B05802P,Transvision,-6.240036,106.82842
B05804P,TTI Center,-6.2862,106.8339
B05805P,TU Gas 1,-6.192455,106.90507
B05806P,TU Gas 2,-6.192206,106.90495
B05808P,Tugu Batas Rorotan Marunda,-6.13095,106.95541
B05809P,Tugu Inti Persada Nusantara 1,-6.095925,106.71816
B05810P,Tugu Inti Persada Nusantara 2,-6.095764,106.71828
B05812P,Tugu Proklamasi,-6.202606,106.847711
B05813P,Tugu Proklamasi 2,-6.203214,106.845575
B05814P,Tugu Tani 1,-6.181662,106.83288
B05815P,Tugu Tani 2,-6.183129,106.83496
B05816P,TVRI,-6.213698,106.80086
B05819P,UKRIDA,-6.172372,106.7887
B05820P,UMJ 1,-6.296065,106.76544
B05821P,UMJ 2,-6.295705,106.76554
B05822P,UNAS,-6.280337,106.83891
B05823P,United Tractors 1,-6.18326,106.93243
B05824P,Univ. Borobudur 1,-6.24157,106.89641
B05825P,Univ. Borobudur 2,-6.241463,106.89608
B05826P,Univ. Borobudur 3,-6.243609,106.89906
B05827P,Univ. Borobudur 4,-6.243707,106.89891
B05828P,Univ. Darma Persada 2,-6.230546,106.92473
B05829P,Univ. Darma Persada,-6.228712,106.92436
B05830P,Univ. Indonesia,-6.353357,106.83186
B05832P,Univ. Mercu Buana,-6.210786,106.73783
B05833P,Univ. Moestopo Bintaro,-6.258469,106.76529
B05834P,Univ. Pancasila,-6.342183,106.83335
B05835P,Univ. Sahid 1,-6.235851,106.84435
B05836P,Univ. Sahid 2,-6.235598,106.84415
B05837P,Univ. Satya Negara,-6.241863,106.78286
B05838P,Univ. Satyagama,-6.143228,106.7295
B05839P,Univ. Tarumanegara,-6.169759,106.78866
B05840P,Univ. Tarumanegara 2,-6.169747,106.7877
B05841P,Univ. Tarumanegara Cilandak KKO,-6.293511,106.81635
B05843P,Univ. Trisakti,-6.168658,106.7885
B05844P,Univ. Trisakti 2,-6.166868,106.79098
B05847P,UP Angkutan Sekolah,-6.287636,106.87258
B05849P,Utan Panjang,-6.169541,106.85209
B05850P,Velodrome 1,-6.193624,106.88875
B05851P,Velodrome 2,-6.193324,106.88802
B05852P,Versailles,-6.308405,106.67367
B05853P,Veteran,-6.259892,106.76777
B05854P,Victoria Park 1,-6.201633,106.62053
B05855P,Victoria Park 2,-6.197681,106.62187
B05856P,Vidyasana Bahasa,-6.25487,106.89129
B05857P,Viekontama Perkasa Cibubur,-6.344548,106.87076
B05858P,Villa Bukit Gading,-6.157028,106.89966
B05860P,Villa Delima,-6.308803,106.78105
B05861P,Villa Kelapa Dua,-6.216829,106.76684
B05863P,Waduk Pluit,-6.11331,106.79483
B05865P,Waduk Setiabudi Jln. Gembira,-6.205469,106.82993
B05866P,Wahidin 1,-6.169862,106.83936
B05867P,Wahidin 2,-6.169193,106.83975
B05869P,Kantor Walikota Jakbar 1,-6.187147,106.73816
B05870P,Kantor Walikota Jakbar 2,-6.184852,106.73705
B05872P,Kantor Walikota Jaksel,-6.249147,106.80791
B05873P,Kantor Walikota Jakut 1,-6.11906,106.89304
B05874P,Warga,-6.273295,106.84656
B05875P,Warung Jengkol,-6.182362,106.9113
B05876P,Warung Mangga 1,-6.225899,106.63778
B05877P,Warung Mangga 2,-6.225732,106.63785
B05878P,Waterboom Jakarta 1,-6.112974,106.74925
B05879P,Waterboom Jakarta 2,-6.113197,106.74901
B05880P,Wijaya I,-6.240494,106.81433
B05881P,Wijaya Kusuma,-6.333008,106.83567
B05882P,Wira Purusa,-6.232229,106.92264
B05883P,Wisma 77,-6.189545,106.79915
B05884P,Wisma Asia II,-6.189386,106.79791
B05885P,Wisma Atlet Radin Inten,-6.223513,106.92322
B05886P,Wisma BCA,-6.295293,106.66633
B05887P,Wisma Budi,-6.214325,106.83073
B05889P,Wisma Laena Tebet,-6.223586,106.85008
B05890P,Wisma Mandiri,-6.18372,106.82322
B05892P,Wisma Nusantara,-6.193425,106.82319
B05894P,Wisma Pemda Riau,-6.189306,106.80001
B05897P,Wisma SMR,-6.150176,106.88771
B05898P,Wisma Subud,-6.28496,106.79596
B05899P,Wolter Monginsidi,-6.238799,106.81376
B05900P,Woodlinx Indonesia,-6.273122,106.82127
B05901P,WTC Mangga Dua,-6.134694,106.8314
B05903P,WTC Matahari 2,-6.266719,106.65469
B05904P,Yado I,-6.253745,106.79098
B05908P,Yaspen Islam Al Mamur Ciganjur,-6.345678,106.80344
B05909P,Yayasan Adi Luhur Gedong,-6.293022,106.85571
B05910P,Yayasan Al Azhar Syuhada,-6.326569,106.82067
B05911P,Yayasan Al Fakhriyyah,-6.21378,106.77525
B05912P,Yayasan Al Kholidin,-6.246823,106.80566
B05913P,Yayasan Al Muhajirin Pondok Kopi,-6.2214,106.94172
B05914P,Yayasan Alkahfi Jakbar,-6.198896,106.76889
B05915P,Yayasan Asih Budi,-6.229867,106.92007
B05918P,Yayasan Islam Suci Susukan,-6.310909,106.87305
B05920P,Yayasan Mambaul Ula,-6.25935,106.8643
B05921P,Yayasan Masjid Nurul Huda,-6.178921,106.79864
B05922P,Yayasan Miftahul Falah,-6.227374,106.87902
B05923P,Yayasan Miftahussaadah,-6.136853,106.71421
B05924P,Yayasan Muhammadiyah 1,-6.197045,106.81442
B05925P,Yayasan Muhammadiyah 2,-6.196871,106.81431
B05926P,Yayasan Nurul Ihsan Pulo Gebang,-6.215076,106.95527
B05927P,Yayasan Panti Nugraha,-6.304477,106.80438
B05928P,Yayasan Perguruan Rakyat 1,-6.228602,106.8987
B05929P,Yayasan Perguruan Rakyat 2,-6.228468,106.89862
B05931P,YBK,-6.270872,106.8466
B05932P,Yodya Tower,-6.243066,106.87651
B05933P,Yon Arhanud - 10 Pesanggrahan,-6.258076,106.75626
B05934P,Yos Sudarso Kodamar 1,-6.16205,106.881525
B05935P,Yos Sudarso Kodamar 2,-6.162096,106.881817
B05936P,YPI Al Huda Kb. Jeruk,-6.202423,106.76924
B05937P,YPI Asyaadah,-6.191129,106.94382
B05938P,YTKI,-6.235142,106.82424
B05939P,Kolam Renang Halim,-6.258146,106.88412
B05941P,Rusunawa Marunda Blok D3,-6.09627,106.9608
B05943P,Gg. Pancong,-6.146605,106.92363
B05944P,BNI Sukapura,-6.142639,106.92193
B05945P,Jln. Permata Meruya,-6.192114,106.73714
B05946P,Ps. Jabon Meruya,-6.200732,106.72901
B05947P,Kantor PJU,-6.196096,106.72987
B05950P,Jln. Andara Raya,-6.327861,106.80061
B05951P,Jln. Bintara IV,-6.219675,106.95236
B05954P,Jln. Tiong,-6.219243,106.81991
B05955P,Depo Kontainer Tj. Priok 1,-6.1117,106.877
B05956P,Depo Kontainer Tj. Priok 2,-6.11153,106.87694
B05957P,Pos 1 Pelabuhan Tj. Priok,-6.11324,106.8743
B05958P,Sbr. Pos 1 Pelabuhan Tj. Priok,-6.11341,106.87442
B05960P,Sbr. Jln. Samudera 1,-6.11637,106.87055
B05961P,PLTU Ancol,-6.12188,106.86263
B05962P,Stadion BMW,-6.12436,106.85721
B05963P,Sbr. Stadion BMW,-6.12417,106.8571
B05964P,Jln. RS Paru-Paru,-6.12671,106.85168
B05965P,Muara Bahari,-6.12707,106.84974
B05966P,Jembatan Muara Bahari,-6.1274,106.84813
B05967P,St. Ancol,-6.12792,106.84511
B05968P,Budi Mulia 2,-6.13074,106.84195
B05969P,Budi Mulia 1,-6.13078,106.842
B05970P,SMA 40,-6.13136,106.84143
B05971P,Sbr. SMA 40,-6.1313,106.84154
B05972P,Kel. Pademangan,-6.13253,106.84023
B05973P,Sbr. Kel. Pademangan,-6.13246,106.84019
B05974P,SDN Pademangan Barat 07,-6.13396,106.83798
B05975P,Sbr. SDN Pademangan Barat 07,-6.13404,106.83799
B05977P,Sbr. Jln. B,-6.13442,106.83492
B05978P,Jln. Ancol Barat 1,-6.1294,106.82006
B05979P,Sbr. Jln. Ancol Barat 1,-6.12935,106.81994
B05980P,Musala Al Ishlah,-6.12776,106.81757
B05981P,Sbr. Musala Al Ishlah,-6.12769,106.81764
B05984P,Gudang Minimarket 1,-6.12606,106.81423
B05985P,Gudang Minimarket 2,-6.12596,106.81406
B05986P,Masjid Bahari 1,-6.12411,106.8132
B05987P,Masjid Bahari 2,-6.12396,106.81329
B05989P,Jln. Ancol Barat 6,-6.12481,106.81983
B05990P,Puskesmas Ancol,-6.12458,106.81744
B05991P,Pademangan 1,-6.1337,106.83177
B05992P,GOR Pademangan,-6.13276,106.83738
B05993P,Polsek Pademangan,-6.12944,106.84317
B05994P,Teater Mobil 1,-6.12975,106.83565
B05995P,Teater Mobil 2,-6.12959,106.83563
B05996P,Pintu Keluar Ancol,-6.12647,106.84732
B06000P,Ancol Pintu 2,-6.12719,106.84461
B06009P,Garasi Parna Raya,-6.14638,106.92353
B06011P,Gg. Sabar,-6.144707,106.92247
B06015P,Karang Pol,-6.286162,106.83146
B06029P,Koperasi,-6.285978,106.83071
B06030P,Kel. Jati Padang,-6.285899,106.83476
B06031P,SMU Balai Rakyat,-6.285105,106.83694
B06034P,Masjid Cut Nyak Dien,-6.1874,106.8317
B06037P,Museum Kebangkitan,-6.178915,106.83877
B06038P,PMI DKI Jakarta,-6.181486,106.838009
B06039P,STIP 2,-6.104694,106.95903
B06040P,Pantai Maju,-6.093637,106.75068
B06041P,The Violin,-6.093301,106.74942
B06042P,Melody Golf 2,-6.091992,106.74599
B06043P,Seberang Food Street,-6.093258,106.74379
B06044P,The Piano,-6.094772,106.74292
B06045P,Galeri Niaga Mediterania 2,-6.116486,106.77142
B06046P,Bandengan Selatan 2,-6.137076,106.79632
B06047P,Gold Coast,-6.102693,106.74065
B06048P,Food Street,-6.092201,106.74388
B06049P,Melody Golf,-6.091746,106.7461
B06050P,Bluegreen Office,-6.176874,106.7287
B06051P,Puri Matahari,-6.18335,106.729925
B06053P,Selatan St. Gondangdia,-6.187059,106.8329
B06054P,Halimun 2,-6.20509,106.83357
B06055P,Puskesmas Setiabudi,-6.206893,106.83367
B06056P,Simpang Kawi Raya 2,-6.209438,106.83325
B06057P,Kuningan Madya Dalam,-6.210548,106.8324
B06058P,Kuningan Utama,-6.21335,106.83547
B06059P,Santa Ursula BSD,-6.299178,106.68245
B06060P,Jln. Letnan Sutopo,-6.297101,106.68136
B06061P,Taman Kota BSD,-6.286595,106.67525
B06062P,RS Eka,-6.299124,106.67016
B06063P,Polsek BSD,-6.296063,106.68131
B06064P,Jln. Dadap,-6.129073,106.85503
B06065P,Puskesmas Sunter Agung I,-6.132513,106.85557
B06066P,Polres Metro Jakpus,-6.159496,106.8514
B06067P,Sunter Muara 1,-6.144331,106.85745
B06071P,Jln. H. Yahya,-6.230219,106.87122
B06072P,Jln. Panti Asuhan,-6.229585,106.87395
B06073P,SPBU Limo Cinere 1,-6.343161,106.77878
B06074P,Institut Kesehatan Indonesia,-6.154063,106.89392
B06075P,SDN Sunter Agung 09,-6.127638,106.85898
B06076P,Sbr. SDN Sunter Agung 09,-6.127635,106.85913
B06077P,RS Dr. Sulianti Saroso,-6.130291,106.86142
B06078P,Sbr. RS Dr. Sulianti Saroso,-6.130496,106.86145
B06079P,Jln. Sunter Permai 1,-6.131277,106.8625
B06080P,Jln. Sunter Permai 2,-6.131551,106.86248
B06081P,Sbr. BNN Jakarta Utara,-6.132604,106.86425
B06082P,BNN Jakarta Utara,-6.132871,106.86411
B06083P,Tebet Eco Park Selatan,-6.241601,106.85237
B06084P,Tebet Eco Park Selatan 1,-6.239199,106.85181
B06085P,Tebet Eco Park Selatan 2,-6.240297,106.85297
B06086P,Tebet Eco Park Selatan 3,-6.241699,106.85365
B06090P,Jln. Menceng Raya,-6.123454,106.71804
B06097P,Sbr. Rusun Marunda,-6.09733,106.96235
B06116P,Sbr. SDN Tegal Alur 02 & 04 Pagi,-6.118204,106.71397
B06117P,Jln. Malioboro,-6.125705,106.72006
B06118P,Jln. Menceng Raya 2,-6.126485,106.72068
B06120P,Jln. Menvo,-6.125565,106.71984
B06122P,Masjid Raya Baiturrohman,-6.122444,106.71712
B06126P,Sudinkes,-6.189449,106.859617
B06127P,Sbr. BPPK Jakarta,-6.190102,106.858644
B06129P,BPPK Jakarta,-6.189843,106.858846
B06130P,Ps. Johar Baru 1,-6.185137,106.855981
B06131P,Jln. Kramat Jaya Baru I,-6.184338,106.855207
B06132P,Jln. Kramat Sentiong 1,-6.185732,106.852234
B06146P,Jln. Radjiman 2,-6.190406,106.92334
B06147P,Pasar Pulo Jaya,-6.195007,106.92255
B06148P,Pangarengan,-6.200434,106.92249
B06149P,Sbr. Gg. H. Sayuti I,-6.212774,106.92351
B06150P,Pulo Jaya,-6.194979,106.92242
B06160P,Pertamina Term. Priok,-6.107837,106.90132
B06161P,Tanah Merdeka 2,-6.108023,106.92116
B06163P,Pure Dalam,-6.108391,106.92016
B06164P,Jln. B Lagoa Terusan 2,-6.108628,106.91505
B06169P,Jln. Danau Sunter Barat 1,-6.130709,106.85524
B06170P,Ps. Bambu Kuning,-6.131875,106.85546
B06172P,Sbr. Ps. Tumpah Pademangan,-6.141145,106.83754
B06174P,Jln. Sungai Tiram,-6.11379,106.95906
B06175P,Jln. Lorong 104 Timur 1,-6.11405,106.895
B06176P,Jln. Lorong 104 Timur 2,-6.11414,106.89504
B06177P,Pool Pangkalan Jati,-6.248386,106.91713
B06179P,Gg. Swadaya 2 G,-6.133735,106.93576
B06181P,Jln. Masjid Darul Falah,-6.227149,106.75283
B06182P,Sbr. SMK Nurul Huda,-6.176843,106.93604
B06183P,Jln. Anggrek Raya,-6.205168,106.9229
B06184P,Gg. H Sayuti I,-6.212751,106.92367
B06185P,Sbr. Jln. Anggrek Raya,-6.205181,106.92273
B06186P,Rajiman 2,-6.200191,106.92225
B06187P,Jln. Radjiman 1,-6.190263,106.92314
B06188P,SMK Nurul Huda,-6.17684,106.93592
B06189P,Jln. Pangkal Jati 9,-6.252644,106.90605
B06190P,Jln. Pangkalan Jati VI A,-6.25476,106.90641
B06217P,Jln. Dahlia 10,-6.176465,106.94342
B06219P,Jln. Inspeksi Pam,-6.180363,106.9427
B06237P,Pertamina Marine III,-6.108387,106.90567
B06238P,Bogasari,-6.108568,106.90968
B06239P,Jln. Sindang Laut,-6.108114,106.91444
B06240P,Jln. Kalibaru Barat IV,-6.108031,106.91856
B06241P,Sbr. Jln. Jaya Wijaya,-6.107488,106.92408
B06256P,Jln. Jaya Wijaya,-6.107566,106.92412
B06257P,Jln. Kramat Jaya,-6.10836,106.9171
B06258P,Jln. A Lagoa,-6.10907,106.90983
B06259P,Sbr. Gg. Kumis,-6.201387,106.95581
B06260P,Gg. Damai,-6.196948,106.9559
B06261P,Gg. Jaimah,-6.196894,106.95593
B06262P,Gg. Kumis,-6.201403,106.95585
B06264P,Sbr. Jln. Gunung Sahari IX,-6.152852,106.83563
B06265P,Sbr. Jln. Tebet Timur Dalam IV L,-6.232161,106.85844
B06267P,Sbr. Jln. Tebet Timur Dalam 7J,-6.238823,106.85856
B06268P,Rusun Harum Tebet,-6.235196,106.85195
B06269P,Jln. Tebet Barat Raya,-6.233919,106.85064
B06270P,Jln. Tebet Barat Raya 1,-6.230502,106.85157
B06271P,Simpang Tebet Raya Timur 1,-6.229718,106.85286
B06272P,Simpang Tebet Utara Dalam Raya 1,-6.228738,106.85462
B06273P,Tebet Eco Park Utara,-6.237129,106.85238
B06277P,Jln.Tebet Barat V,-6.233937,106.8477
B06279P,Jln. Puri Tjapang Indah,-6.335267,106.84901
B06280P,Jln. Caraka Buana II,-6.333842,106.84581
B06282P,Jln. Kobangdiklat II,-6.326922,106.84468
B06284P,Jln. H. Hasan,-6.32223,106.84819
B06286P,Gg. Permata Indah III,-6.324311,106.8551
B06289P,Pejaten 2,-6.278368,106.82994
B06290P,Jati Padang 1,-6.285553,106.8261
B06291P,Jati Padang 2,-6.285637,106.82632
B06292P,Gg. Elektro,-6.114359,106.80286
B06294P,Gg. Marlina,-6.117402,106.80334
B06295P,Gg. VIII Muara Baru,-6.122869,106.80402
B06299P,Jln. Kayu Besar Dalam,-6.122739,106.73129
B06301P,Jln. Kedoya Raya,-6.158333,106.76795
B06302P,Jln. Kencana Timur,-6.126985,106.72962
B06306P,Jln. R. Anggun,-6.16126,106.76966
B06311P,Rusun Nagrak,-6.12462,106.94823
B06312P,Sbr. Gg. Elektro,-6.114391,106.80278
B06313P,Sbr. Gg. Marlina,-6.117521,106.80326
B06314P,Sbr. Gg. VIII Muara Baru,-6.122885,106.80408
B06321P,RSCM 2,-6.197078,106.84803
B06327P,Makam Mbah Priok,-6.105278,106.8997
B06352P,Jln. Jakarta Garden Boulevard,-6.170763,106.94975
B06353P,Jln. Michigan,-6.171216,106.95183
B06354P,Jln. Lake Garden Boulevard,-6.171771,106.95653
B06386P,Jln. Cidodol Raya,-6.229749,106.77195
B06387P,Jln. Panjang,-6.230456,106.77193
B06411P,Sbr. MI Nurul Hakim,-6.226067,106.75777
B06413P,Sbr. SDN 06 Petukangan Utara,-6.225193,106.75818
B06414P,MI Nurul Hakim,-6.226216,106.75784
B06415P,Sbr. Jln. Palem V,-6.22609,106.75473
B06417P,Jln. Narada 2,-6.178869,106.84974
B06418P,Sbr. Gg. Mushola Baburrahman,-6.179744,106.851689
B06419P,Jln. Pulo Gundul 1,-6.183279,106.851529
B06420P,Jln. Johar Baru 1,-6.185179,106.858524
B06421P,SATLAK Johar Baru,-6.186499,106.861084
B06422P,Taman Rawasari,-6.193136,106.858823
B06423P,Taman Pramuka,-6.194029,106.860802
B06425P,Jln. Pramuka 4,-6.193424,106.863152
B06426P,Jln. Kemuning 1,-6.194125,106.864567
B06427P,Jln. Kemuning Raya 1,-6.197144,106.864674
B06429P,Jln. Galur Sari X 2,-6.200803,106.866788
B06430P,Jln. Galur Sari Timur 2,-6.201961,106.869061
B06431P,SDN Utan Kayu Selatan 23 Pagi,-6.203858,106.87078
B06432P,Jln. Rasamala,-6.206328,106.871422
B06433P,Masjid Asy Syamsu,-6.208704,106.872661
B06434P,Jln. Pisangan Baru Tengah 1,-6.21118,106.872812
B06435P,Perguruan Nurul Iman,-6.213944,106.872569
B06436P,Jln. Arjuna III,-6.208673,106.87365
B06437P,Sbr. SDN Utan Kayu Selatan 23 Pagi,-6.203949,106.870877
B06439P,Jln. Galur Sari X 1,-6.200847,106.86681
B06440P,Jln. Galur Sari Barat 1,-6.200105,106.864653
B06441P,Jln. Kemuning 3,-6.198954,106.863273
B06442P,Jln. Kayu Manis Timur 1,-6.197243,106.861595
B06444P,Ps. Pramuka,-6.196962,106.857532
B06445P,Jln. Pramuka 2,-6.198719,106.855036
B06446P,Sbr. Ps. Pramuka,-6.196793,106.857075
B06447P,Jln. Pramuka 3,-6.194932,106.85986
B06451P,Sbr. SATLAK Johar Baru,-6.186471,106.86101
B06457P,Jln. Gading Sengon Raya,-6.140087,106.90321
B06461P,Perumahan Bukit Gading Mediterania,-6.156953,106.89532
B06462P,Jln. Casablanca IX,-6.160373,106.89385
B06463P,Jln. Boulevard Bukit Gading Raya,-6.163321,106.89214
B06464P,Mahatma Gading School,-6.166284,106.89036
B06465P,Disperindagkop,-6.170503,106.88819
B06466P,Gg. Damai Tanah Merah,-6.139737,106.90924
B06467P,Jln. Perjuangan Raya 1,-6.137019,106.90824
B06469P,Jln. Gading Sengon Raya 2,-6.140116,106.90324
B06505P,Masjid Jami Al Kubro,-6.326017,106.8332
B06522P,Jln. H. Zakaria,-6.326645,106.83391
B06530P,Jln. Kawi Guntur,-6.20973,106.8333
B06531P,Jln. Rawamangun Selatan 1,-6.202007,106.8799
B06532P,Bujana Tirta,-6.20385,106.878636
B06533P,Jln. Bujana Tirta Raya 2,-6.205537,106.87659
B06534P,Ahmad Yani Bea Cukai 1,-6.205555,106.87398
B06535P,Simpang Ps. Enjo,-6.211062,106.87438
B06537P,Jln. Pisangan Baru Utara 2,-6.208644,106.86702
B06538P,Jln. Kayu Manis X,-6.209244,106.86272
B06539P,Jln. Matraman Raya 1,-6.209196,106.85975
B06540P,Sbr. Taman Gg. Kelor,-6.211317,106.85882
B06541P,Sbr. SDN 01 Manggarai,-6.21353,106.85597
B06542P,Sbr. RPTRA Pesona Manggarai,-6.213105,106.85284
B06543P,St. Manggarai,-6.210961,106.85129
B06544P,Manggarai 1,-6.208717,106.84808
B06545P,Sbr. RSIA Tambak,-6.206658,106.84894
B06546P,Sbr. St. Manggarai,-6.209626,106.8504
B06547P,Sbr. Jln. Manggarai Utara 5,-6.211332,106.85441
B06548P,Simpang Manggarai Utara,-6.212697,106.85724
B06549P,St. Pondok Jati,-6.209196,106.86216
B06550P,Bank BRI Kayu Manis,-6.20651,106.86232
B06551P,Gg. Oyot,-6.207791,106.86593
B06552P,Jln. Pisangan Baru Utara 1,-6.208584,106.86702
B06554P,Ahmad Yani Bea Cukai 2,-6.205673,106.87359
B06555P,Universitas Terbuka,-6.201686,106.87294
B06556P,Jln. Bujana Tirta Raya 1,-6.205467,106.87659
B06557P,Kampus Frans Seda,-6.204283,106.87857
B06558P,Jln. Rawamangun Selatan 2,-6.201932,106.8799
B06559P,GI Pulo Mas,-6.201197,106.88038
B06560P,Kel. Rawamangun,-6.199099,106.8808
B06561P,TPU Kemiri Rawamangun,-6.19676,106.88091
B06562P,Jln. Rawamangun Muka Timur,-6.198014,106.88224
B06563P,Sbr. Baywalk 2,-6.110582,106.77963
B06564P,Sbr. Baywalk 1,-6.110098,106.77832
B06565P,Jln. Pluit Karang Utara 1,-6.11042,106.7755
B06566P,RPTRA Jakpro Asri,-6.112221,106.78125
B06567P,Sbr. PLTU Pluit,-6.112189,106.78596
B06568P,Jln. Gatep,-6.14025,106.82307
B06569P,Gg. Souw Beng Kong,-6.140939,106.82675
B06570P,Jln. Pangeran Jayakarta,-6.142671,106.82952
B06572P,Jln. Kejaksaan Pondok Bambu,-6.23807,106.89957
B06573P,SPBU Jln. DI Panjaitan,-6.233702,106.8766
B06577P,Blok M Jalur 2,-6.243369,106.80188
B06578P,Blok M Jalur 3,-6.243426,106.80188
B06579P,Blok M Jalur 4,-6.243474,106.80188
B06581P,Sbr. Gg. I Jln. Cipeucang V,-6.11437,106.90139
B06582P,Jln. Pinang 1,-6.11447,106.90319
B06583P,Sbr. Sekretariat Kelurahan Lagoa,-6.11791,106.90356
B06584P,Jln. Mengkudu Dalam,-6.11807,106.90654
B06585P,Kantor Kecamatan Koja,-6.11824,106.91016
B06586P,Jln. Mahoni Koja,-6.11847,106.91334
B06589P,Wisma Islamic Centre,-6.1235,106.91691
B06590P,Sbr. Jln. Komplek Yuka,-6.12603,106.91702
B06592P,SPBU Tugu Selatan,-6.13437,106.91585
B06593P,Jln. Rawa Indah 1,-6.13756,106.91453
B06594P,Jln. Gading Griya Lestari,-6.1412,106.91444
B06595P,Jln. Rawa Indah 2,-6.14467,106.91482
B06596P,Jln. Raya Kelapa Hybrida 1,-6.1485,106.91582
B06601P,Jln. Pegangsaan Dua 7,-6.17285,106.91792
B06602P,Sbr. Jln. H. Oyar,-6.1767,106.9183
B06604P,Simpang Jln. Pegangsaan Dua,-6.18223,106.9185
B06605P,Jln. Pegangsaan Dua 10,-6.18042,106.91838
B06606P,Jln. H. Oyar,-6.17692,106.91824
B06613P,Jln. Rawa Indah 3,-6.14469,106.9147
B06616P,Sbr. SPBU Tugu Selatan,-6.13436,106.91575
B06617P,Jln. Kampung Batu Tumbuh,-6.13191,106.91791
B06618P,Jln. Komplek Yuka,-6.12596,106.91688
B06620P,Sbr. Jln. Mahoni Koja,-6.11853,106.91334
